season_hr_rate,recent_hr_rate,avg_exit_velocity,hard_hit_rate,barrel_rate,avg_launch_angle,pitcher_hr_rate,expected_plate_appearances,home_run
0.034482758620689655,0.05263157894736842,79.87166666666666,0.23333333333333334,0.016666666666666666,13.116666666666667,0.01818181818181818,3.8,0
0.03225806451612903,0.05405405405405406,79.84516129032258,0.22580645161290322,0.016129032258064516,12.53225806451613,0.125,3.7,0
0.029850746268656716,0.05263157894736842,79.90597014925375,0.208955223880597,0.014925373134328358,13.119402985074627,0.1388888888888889,3.8,1
0.04225352112676056,0.08108108108108109,80.17042253521126,0.22535211267605634,0.028169014084507043,13.267605633802816,0.02564102564102564,3.7,1
0.05333333333333334,0.10810810810810811,80.96891891891892,0.25675675675675674,0.04054054054054054,13.621621621621621,0.03225806451612903,3.7,0
0.05063291139240506,0.08108108108108109,80.46124999999999,0.2375,0.0375,15.2125,0.09090909090909091,3.7,0
0.04819277108433735,0.08108108108108109,80.07976190476191,0.2261904761904762,0.03571428571428571,14.25,0.0,3.7,1
0.05747126436781609,0.07894736842105263,80.54431818181818,0.23863636363636365,0.056818181818181816,13.852272727272727,0.057971014492753624,3.8,0
0.054945054945054944,0.07317073170731707,80.37849462365591,0.22580645161290322,0.053763440860215055,14.10752688172043,0.016129032258064516,4.1,0
0.05263157894736842,0.075,80.42708333333333,0.21875,0.052083333333333336,14.364583333333334,0.0,4.0,0
0.050505050505050504,0.07317073170731707,79.45142857142856,0.2,0.047619047619047616,11.552380952380952,0.031914893617021274,4.1,0
0.047619047619047616,0.06976744186046512,79.64285714285714,0.20535714285714285,0.044642857142857144,10.767857142857142,0.024691358024691357,4.3,0
0.045454545454545456,0.06976744186046512,79.65084745762711,0.2033898305084746,0.0423728813559322,11.322033898305085,0.02564102564102564,4.3,0
0.043859649122807015,0.046511627906976744,79.68770491803278,0.19672131147540983,0.040983606557377046,12.663934426229508,0.031746031746031744,4.3,0
0.042735042735042736,0.023809523809523808,79.28031496062992,0.1889763779527559,0.03937007874015748,13.62992125984252,0.017543859649122806,4.2,0
0.040983606557377046,0.023255813953488372,78.86814814814814,0.17777777777777778,0.037037037037037035,13.14074074074074,0.044444444444444446,4.3,0
0.03968253968253968,0.023255813953488372,78.71760563380283,0.16901408450704225,0.035211267605633804,13.288732394366198,0.009708737864077669,4.3,0
0.038461538461538464,0.0,78.77534246575343,0.1643835616438356,0.03424657534246575,13.883561643835616,0.011494252873563218,4.3,0
0.037037037037037035,0.0,78.86217948717949,0.16025641025641027,0.03205128205128205,13.743589743589743,0.024096385542168676,4.4,0
0.03597122302158273,0.0,78.5791411042945,0.15337423312883436,0.03067484662576687,13.963190184049079,0.023255813953488372,4.4,0
0.034722222222222224,0.0,78.81479289940829,0.15976331360946747,0.029585798816568046,13.964497041420119,0.044444444444444446,4.5,0
0.033783783783783786,0.0,78.93236994219653,0.16184971098265896,0.028901734104046242,14.173410404624278,0.0,4.3,1
0.0392156862745098,0.023255813953488372,79.41333333333334,0.17777777777777778,0.027777777777777776,13.655555555555555,0.0,4.3,1
