batter,season_hr_rate,recent_hr_rate,avg_exit_velocity,hard_hit_rate,barrel_rate,avg_launch_angle,pitcher_hr_rate,expected_plate_appearances
571771,0.0425531914893617,0.03571428571428571,82.82000000000001,0.2153846153846154,0.046153846153846156,21.6,0.020833333333333332,2.8
571912,0.03333333333333333,0.0,77.57142857142857,0.08571428571428572,0.02857142857142857,23.34285714285714,0.020833333333333332,2.5
571945,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,4.0
571970,0.049132947976878616,0.02631578947368421,83.23584905660377,0.2617924528301887,0.05660377358490566,19.09198113207547,0.020833333333333332,3.8
572233,0.03980099502487562,0.023809523809523808,83.12639691714836,0.24855491329479767,0.036608863198458574,19.986512524084777,0.020833333333333332,4.2
573262,0.03862660944206009,0.0,85.77482993197279,0.29931972789115646,0.04421768707482993,22.833333333333332,0.020833333333333332,2.4
575929,0.05093833780160858,0.022222222222222223,82.55829694323145,0.2838427947598253,0.056768558951965066,18.4235807860262,0.020833333333333332,4.5
592206,0.05555555555555555,0.06896551724137931,81.45205479452055,0.2191780821917808,0.0410958904109589,13.150684931506849,0.020833333333333332,2.9
592450,0.037383177570093455,0.022727272727272728,86.85333333333332,0.3416666666666667,0.075,17.333333333333332,0.020833333333333332,4.4
592518,0.042316258351893093,0.0,83.97193605683836,0.27708703374777977,0.05328596802841918,23.45115452930728,0.020833333333333332,4.6
592626,0.06984126984126984,0.08,85.58035714285714,0.3112244897959184,0.06887755102040816,22.262755102040817,0.020833333333333332,2.5
592663,0.028037383177570093,0.05128205128205128,84.24014423076923,0.25240384615384615,0.028846153846153848,17.348557692307693,0.020833333333333332,3.9
592885,0.021917808219178082,0.0,82.26422018348624,0.24311926605504589,0.05733944954128441,10.089449541284404,0.020833333333333332,3.8
593428,0.015544041450777202,0.0,84.56422018348624,0.286697247706422,0.034403669724770644,5.944954128440367,0.020833333333333332,3.8
593871,0.012345679012345678,0.02702702702702703,81.42871287128712,0.2079207920792079,0.019801980198019802,22.712871287128714,0.020833333333333332,3.7
595879,0.0,0.0,80.472,0.26,0.01,7.35,0.020833333333333332,3.3
595978,0.025,0.030303030303030304,79.68124999999999,0.203125,0.036458333333333336,18.229166666666668,0.020833333333333332,3.3
596019,0.04878048780487805,0.047619047619047616,85.27857142857142,0.32298136645962733,0.049689440993788817,23.09006211180124,0.020833333333333332,4.2
596103,0.0,0.0,82.20454545454545,0.13636363636363635,0.0,12.795454545454545,0.020833333333333332,3.6
596115,0.022222222222222223,0.025,82.41428571428571,0.21428571428571427,0.03571428571428571,21.821428571428573,0.020833333333333332,4.0
596117,0.0,0.0,76.44727272727273,0.12727272727272726,0.0,17.181818181818183,0.020833333333333332,3.1
596142,0.03870967741935484,0.03225806451612903,81.06898734177214,0.22784810126582278,0.0379746835443038,13.50632911392405,0.020833333333333332,3.1
596146,0.014814814814814815,0.0,82.66424581005586,0.25139664804469275,0.0446927374301676,20.022346368715084,0.020833333333333332,3.9
602104,0.027777777777777776,0.027777777777777776,87.52608695652175,0.30434782608695654,0.043478260869565216,29.82608695652174,0.020833333333333332,3.0
605137,0.034653465346534656,0.0,82.84037162162163,0.23817567567567569,0.04391891891891892,17.069256756756758,0.020833333333333332,4.3
605141,0.03580562659846547,0.021739130434782608,84.48137254901961,0.25882352941176473,0.043137254901960784,21.65686274509804,0.020833333333333332,4.6
605170,0.024896265560165973,0.0,84.90244755244754,0.2727272727272727,0.04195804195804196,16.25874125874126,0.020833333333333332,3.8
605244,0.03571428571428571,0.03571428571428571,81.24444444444445,0.16666666666666666,0.027777777777777776,5.833333333333333,0.020833333333333332,3.5
606115,0.020833333333333332,0.03125,82.04677419354839,0.16129032258064516,0.016129032258064516,17.983870967741936,0.020833333333333332,3.2
606192,0.02973977695167286,0.023809523809523808,83.00760233918128,0.23684210526315788,0.043859649122807015,21.526315789473685,0.020833333333333332,4.2
606466,0.041343669250646,0.05,85.06924603174603,0.3194444444444444,0.061507936507936505,14.996031746031745,0.020833333333333332,4.0
606992,0.0547945205479452,0.0,80.11643835616438,0.2054794520547945,0.1095890410958904,12.342465753424657,0.020833333333333332,3.6
607043,0.024213075060532687,0.021739130434782608,84.78078175895764,0.2785016286644951,0.048859934853420196,18.90228013029316,0.020833333333333332,4.6
607208,0.029213483146067417,0.0,82.44275862068966,0.24655172413793103,0.034482758620689655,16.83448275862069,0.020833333333333332,4.6
608070,0.017006802721088437,0.022222222222222223,84.48209302325581,0.28604651162790695,0.009302325581395349,18.99767441860465,0.020833333333333332,4.5
608324,0.043010752688172046,0.14285714285714285,82.66587677725119,0.2353870458135861,0.026856240126382307,22.339652448657187,0.020833333333333332,4.9
608348,0.02973977695167286,0.07317073170731707,80.92821917808219,0.20273972602739726,0.019178082191780823,17.660273972602738,0.020833333333333332,4.1
608369,0.03723404255319149,0.0,85.2271111111111,0.30666666666666664,0.07111111111111111,21.12,0.020833333333333332,4.5
608701,0.024390243902439025,0.034482758620689655,88.0,0.0,0.0,12.0,0.020833333333333332,2.9
608841,0.0,0.0,86.22380952380952,0.38095238095238093,0.0,16.80952380952381,0.020833333333333332,2.625
609280,0.01818181818181818,0.0,81.74573643410852,0.2054263565891473,0.023255813953488372,15.5968992248062,0.020833333333333332,2.7
